,KeggID,Description
2468,ds:H02476,Childhood-onset neurodegeneration with brain atrophy
2469,ds:H02477,Cohen-Gibson syndrome
2470,ds:H02478,CATIFA syndrome
2471,ds:H02479,Nivelon-Nivelon-Mabille syndrome
2472,ds:H02480,Fontaine progeroid syndrome
2473,ds:H02481,Syndromic disorder with short stature
2474,ds:H02482,ROSAH syndrome
2475,ds:H02483,Basel-Vanagait-Smirin-Yosef syndrome
2476,ds:H02484,X-linked reticulate pigmentary disorder with systemic manifestations
2477,ds:H02485,Extraoral halitosis due to MTO deficiency
2478,ds:H02486,HELIX syndrome
2479,ds:H02487,Diencephalic-mesencephalic junction dysplasia syndrome
2480,ds:H02488,Cardiac-urogenital syndrome
2481,ds:H02489,Mild encephalopathy with reversible myelin vacuolization
2482,ds:H02490,Gabriele-de Vries syndrome
2483,ds:H02491,Immunoskeletal dysplasia with neurodevelopmental abnormalities
2484,ds:H02492,"Microcephaly, growth restriction, and increased sister chromatid exchange"
2485,ds:H02493,Al Kaissi syndrome
2486,ds:H02494,Alkuraya-Kucinskas syndrome
2487,ds:H02495,Congenital megabladder
2488,ds:H02496,"Cerebellar, ocular, craniofacial, and genital syndrome"
2489,ds:H02497,Smith-McCort dysplasia
2490,ds:H02498,Diabetic cardiomyopathy
2491,ds:H02499,AL amyloidosis; Immunoglobulin light chain amyloidosis
2492,ds:H02500,Congenital interstitial lung disease with nephrotic syndrome and epidermolysis bullosa
2493,ds:H02501,Occipital cortical malformation
2494,ds:H02502,"Joint laxity, short stature, and myopia"
2495,ds:H02503,Richieri-Costa-Pereira syndrome
2496,ds:H02504,"Gastrointestinal ulceration, recurrent, with dysfunctional platelets"
2497,ds:H02505,Atherosclerosis
2498,ds:H02506,Cardioacrofacial dysplasia
2499,ds:H02507,Pilarowski-Bjornsson syndrome
2500,ds:H02508,"Agenesis of corpus callosum, cardiac, ocular, and genital syndrome"
2501,ds:H02509,Vesicular stomatitis fever
2502,ds:H02510,Jaberi-Elahi syndrome
2503,ds:H02511,Jamestown Canyon encephalitis
2504,ds:H02512,Cache Valley virus infection
2505,ds:H02513,Oculopharyngodistal myopathy
2506,ds:H02514,Lacrimal duct defect
2507,ds:H02515,Li-Ghorbani-Weisz-Hubshman syndrome
2508,ds:H02516,Alcoholic liver disease
2509,ds:H02517,Olmsted syndrome
2510,ds:H02518,Neonatal severe encephalopathy with lactic acidosis and brain abnormalities
2511,ds:H02519,Mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations
2512,ds:H02520,Phosphoenolpyruvate carboxykinase deficiency
2513,ds:H02521,Diets-Jongmans syndrome
2514,ds:H02522,Imagawa-Matsumoto syndrome
2515,ds:H02523,Genitourinary and brain malformation syndrome
2516,ds:H02524,Ataxia-pancytopenia syndrome
2517,ds:H02525,Disorders of innate immunity
2518,ds:H02526,Disorders of adaptive immunity
2519,ds:H02527,Lipid storage myopathy due to FLAD1 deficiency
2520,ds:H02528,Hao-Fountain syndrome
2521,ds:H02529,Bone marrow failure syndrome
2522,ds:H02530,Hereditary prostate cancer
2523,ds:H02531,Familial breast-ovarian cancer
2524,ds:H02532,Proteasome-associated autoinflammatory syndrome
2525,ds:H02533,Kaufman oculocerebrofacial syndrome
2526,ds:H02534,Y-linked spermatogenic failure
2527,ds:H02535,Neurodevelopmental disorder with dysmorphic facies
2528,ds:H02536,Infection-induced acute encephalopathy
2529,ds:H02537,"Autoinflammation, immune dysregulation, and eosinophilia"
2530,ds:H02538,Paraganglioma
2531,ds:H02539,Intervertebral disc disease
2532,ds:H02540,Infantile-onset multisystem autoimmune disease
2533,ds:H02541,Jvenile myelomonocytic leukemia
2534,ds:H02542,Acute promyelocytic leukemia
2535,ds:H02543,Acromesomelic dysplasia
2536,ds:H02544,Riboflavin deficiency
2537,ds:H02545,Hypertryptophanemia
2538,ds:H02546,Hypervalinemia and hyperleucine-isoleucinemia
2539,ds:H02547,BRENS syndrome
2540,ds:H02548,CIMDAG syndrome
2541,ds:H02549,"Cerebellar ataxia, brain abnormalities, and cardiac conduction defects"
2542,ds:H02550,Birk-Landau-Perez syndrome
2543,ds:H02551,Skeletal dysplasia with joint laxity and advanced bone age
2544,ds:H02552,"Ataxia, intention tremor, and hypotonia syndrome"
2545,ds:H02553,Visceral myopathy
2546,ds:H02554,Omenn syndrome
2547,ds:H02555,Muckle-Wells syndrome
2548,ds:H02556,CINCA syndrome; Chronic infantile neurologic cutaneous and articular syndrome
2549,ds:H02557,Dopa-responsive dystonia
2550,ds:H02558,"Craniotubular dysplasia, Ikegawa type"
