,KeggID,Description
1422,dr:D01428,Fenoterol hydrobromide (JAN); Berotec (TN)
1423,dr:D01429,Fosfluconazole (JAN/INN); Prodif (TN)
1424,dr:D01430,Tiopronin (JAN/INN); Thiola (TN)
1425,dr:D01431,Piromidic acid (JAN/INN); Panacid (TN)
1426,dr:D01432,Exatecan mesylate (USAN); Exatecan mesilate hydrate (JAN); Exatecan mesylate hydrate
1427,dr:D01433,trans-pi-Oxocamphor (JAN); pi-Oxocamphor; Vitacampher (TN)
1428,dr:D01434,Deprodone propionate (JAN); Allomidon (TN)
1429,dr:D01435,Ethoheptazine citrate (JAN)
1430,dr:D01436,Clorexolone (JAN/USAN/INN)
1431,dr:D01437,Nifenazone (JAN/INN)
1432,dr:D01438,Perlapine (JAN/USAN/INN); Hypnodin (TN)
1433,dr:D01439,Perisoxal citrate (JAN)
1434,dr:D01440,Etafenone hydrochloride (JAN)
1435,dr:D01441,Imatinib mesylate (USAN); Imatinib mesilate (JAN); Gleevec (TN); Glivec (TN)
1436,dr:D01442,Hydrocortisone succinate (JP18)
1437,dr:D01443,Decanohydroxamic acid (JAN)
1438,dr:D01444,Bunitrolol hydrochloride (JAN); Betrilol (TN)
1439,dr:D01445,Ifenprodil tartrate (JP18); Cerocral (TN)
1440,dr:D01446,Magnesium carbonate (JP18/USP); Magnesium carbonate (TN)
1441,dr:D01447,Thioproperazine mesilate (JAN); Thioproperazine mesylate
1442,dr:D01448,Trifluoperazine maleate (JAN); Trifluoperazine (TN)
1443,dr:D01449,Carpipramine maleate (JAN); Defekton (TN)
1444,dr:D01450,Bupivacaine hydrochloride (USP); Bupivacaine hydrochloride hydrate (JP18); Marcaine (TN)
1445,dr:D01451,Scopolamine butylbromide (JP18); Butylscopolamine bromide; Buscopan (TN)
1446,dr:D01452,Isopropyl unoprostone (JAN); Unoprostone isopropyl; Rescula (TN)
1447,dr:D01453,Caffeine hydrate (JP18); Caffeine monohydrate; Caffeine (TN)
1448,dr:D01454,Bupranolol hydrochloride (JP18)
1449,dr:D01455,Cifenline succinate (USAN); Cibenzoline succinate (JP18); Cibenol (TN); Cipralan (TN)
1450,dr:D01456,Tetragastrin (JAN)
1451,dr:D01457,Cycotiamine hydrochloride (JAN)
1452,dr:D01458,Variotin (JAN); Pecilocin (INN)
1453,dr:D01459,Mesna (JAN/USP/INN); Mesnex (TN); Uromitexan (TN)
1454,dr:D01460,Homochlorcyclizine hydrochloride (JP18); Homochlorcyclizine dihydrochloride; SA 97 dihydrochloride; Homoclomin (TN)
1455,dr:D01461,Bolandiol dipropionate (JAN/USAN)
1456,dr:D01462,Lisuride maleate (JAN)
1457,dr:D01463,Diponium bromide (JAN/INN); Dipenine bromide
1458,dr:D01464,Flumethasone pivalate (USP); Flumetasone pivalate (JAN/BAN); Locorten (TN)
1459,dr:D01465,Nizofenone fumarate (JAN); Ekonal (TN)
1460,dr:D01466,Ethenzamide (JP18/INN); Ethenzamide (TN)
1461,dr:D01467,Roxatidine acetate hydrochloride (JP18/USAN); Altat (TN)
1462,dr:D01468,Nemonapride (JAN/INN); Emilace (TN)
1463,dr:D01469,Amosulalol hydrochloride (JP18); Lowgan (TN)
1464,dr:D01470,Phenylpropanol (JAN)
1465,dr:D01471,Esatenolol (JAN/INN); (S)-Atenolol
1466,dr:D01472,Tacalcitol hydrate (JP18); Bonalfa high (TN); Curatoderm (TN)
1467,dr:D01473,Flomoxef sodium (JP18); S 6315; Flumarin (TN)
1468,dr:D01474,Iodixanol (JAN/USP/INN); Visipaque (TN)
1469,dr:D01475,Flurbiprofen axetil (JAN); FP 83; Ropion (TN)
1470,dr:D01476,Nandrolone cyclohexylpropionate (JAN); Sanabolicum (TN)
1471,dr:D01477,Opipramol hydrochloride (JAN/USAN); Insidon (TN)
1472,dr:D01478,Ebastine (JP18/USAN/INN); Kestine (TN)
1473,dr:D01479,Ambroxol hydrochloride (JAN); Hustless (TN)
1474,dr:D01480,Isoconazole nitrate (JAN); Adestan-G (TN)
1475,dr:D01481,Dihydrocodeine phosphate (JP18); Dihydro (TN)
1476,dr:D01482,Pipamperone hydrochloride (JAN)
1477,dr:D01483,Fominoben hydrochloride (JAN); Noleptan (TN)
1478,dr:D01484,Tinoridine hydrochloride (JAN)
1479,dr:D01485,Propericiazine (JAN); Periciazine; Neuleptil (TN)
1480,dr:D01486,Rolitetracycline nitrate (JAN/USAN)
1481,dr:D01487,Spiclomazine hydrochloride (JAN)
1482,dr:D01488,Calcium glycerophosphate (JAN); Calcium beta-glycerophosphate; Calcium glycerophosphate (TN)
1483,dr:D01489,Sulbenicillin sodium (JP18); Lilacillin (TN)
1484,dr:D01490,Isoaminile citrate (JAN)
1485,dr:D01491,Butropium bromide (JP18/INN); Coliopan (TN)
1486,dr:D01492,Bucumolol hydrochloride (JP18)
1487,dr:D01493,Nitrogen mustard N-oxide hydrochloride (JAN)
1488,dr:D01494,Paraformaldehyde (JP18); Hyperband (TN)
1489,dr:D01495,Tipepidine hibenzate (JP18); Asverin (TN)
1490,dr:D01496,Oxymetebanol (JAN); Drotebanol (INN); Metebanyl (TN)
1491,dr:D01497,Improsulfan tosilate (JAN)
1492,dr:D01498,Butoctamide semisuccinate (JAN); Butoctamide hydrogen succinate; Listomin S (TN)
1493,dr:D01499,Pivmecillinam hydrochloride (JP18); Melysin (TN)
1494,dr:D01500,Trimebutine maleate (JP18); Cerekinon (TN)
1495,dr:D01501,Isoniazid calcium pyruvinate (JAN); Pyruvic acid calcium isoniazid
1496,dr:D01502,Silver diammine fluoride (JAN); Saforide (TN)
1497,dr:D01503,Antimony sodium tartrate (JAN/USP); Stibnal (TN)
1498,dr:D01504,Bufetolol hydrochloride (JP18); Adobiol (TN)
1499,dr:D01505,Talipexole hydrochloride (JAN); Domin (TN)
1500,dr:D01506,Dimemorfan phosphate (JP18); Astomin (TN)
1501,dr:D01507,Tolperisone hydrochloride (JP18); Muscalm (TN)
1502,dr:D01508,Phenylacetylglycine dimethylamide (JAN)
1503,dr:D01509,Bisdequalinium diacetate (JAN)
1504,dr:D01510,Dexamethasone metasulfobenzoate sodium (JAN); Dexamethazone metasulfobenzoate sodium; Dexapos; Santeson (TN)
1505,dr:D01511,d.d-T-Cyphenothrin (JAN)
1506,dr:D01512,Befunolol hydrochloride (JAN); Bentos (TN)
1507,dr:D01513,Alminoprofen (JP18/INN); Minalfen (TN)
1508,dr:D01514,Etizolam (JP18/INN); Sedekopan (TN)
1509,dr:D01515,Iproheptine Hydrochloride (JAN)
1510,dr:D01516,Tretinoin tocoferil (JAN); Tocoretinate
1511,dr:D01517,Ceftezole sodium (JAN); Celoslin (TN); Falomesin (TN)
1512,dr:D01518,Alfacalcidol (JAN/INN); Alsiodol (TN)
1513,dr:D01519,Ethyl piperidinoacetylaminobenzoate (JAN); Ethyl p-(2-piperidinoacetamido)benzoate; Nichicaine (TN); Sulcain (TN)
1514,dr:D01520,Levomepromazine hydrochloride (JAN/USAN); Nozinan (TN)
1515,dr:D01521,Pipethanate hydrochloride (JAN); Glymor (TN)
1516,dr:D01522,Tiapride hydrochloride (JP18); Gramalil (TN)
1517,dr:D01523,Arbekacin sulfate (JP18); Habekacin (TN)
1518,dr:D01524,Alloclamide hydrochloride (JAN)
1519,dr:D01525,Carbazochrome sodium sulfonate hydrate (JP18); Auzei (TN)
1520,dr:D01526,Sulfisomidine (JAN); Sulfaisodimidine; Sulfisomidine (TN)
1521,dr:D01527,Epidihydrocholesterin (JAN); Dihydrin (TN)
1522,dr:D01528,Cefroxadine (USAN); Cefthan-DS (TN)
1523,dr:D01529,Gefarnate (JP18/INN); Gefanil (TN)
1524,dr:D01530,Tocopherol nicotinate (JP18); dl-alpha-Tocopherol nicotinate; Juvela nicotinate (TN)
1525,dr:D01531,Pipemidic acid hydrate (JP18); Karunomazin (TN)
1526,dr:D01532,Bevonium methylsulfate (JAN); Bevonium metilsulfate (INN); Bevonium methyl sulfate
1527,dr:D01533,Mestanolone (JAN/INN); Mesanolon (TN)
1528,dr:D01534,Dromostanolone propionate (USAN); Drostanolone propionate (JAN); Drolban (TN); Masteron (TN)
1529,dr:D01535,Sizofiran (JAN/INN); Sonifilan (TN)
1530,dr:D01536,Hypromellose phthtalate (JP18/NF); Hydroxypropylmethylcellulose phthalate; HP 55
1531,dr:D01537,Xaliproden hydrochloride (JAN); SR 57746A
1532,dr:D01538,Valethamate bromide (JAN); Shinmetane (TN)
1533,dr:D01539,Laureth 4 (USAN); Laureth 9 (USAN); Thesit; Brij 30 (TN)
1534,dr:D01540,Dimeticone (JAN/INN); Dimethicone (NF); Dimethylpolysiloxane; Sentry dimethicone (TN)
1535,dr:D01541,Cellacefate (JP18/INN/NF); Cellulose acetate phthalate
1536,dr:D01542,Polyoxyl 8 stearate (USAN); Macrogol ester (INN); Polyoxyl stearate (NF); Polyoxyl 40 stearate (JP18/NF); Polyoxyl 50 stearate; Myrj 52 (TN)
1537,dr:D01543,Nylidrin hydrochloride (JAN); Buphenine hydrochloride; Arlidin (TN)
1538,dr:D01544,Carboxymethylcellulose sodium (USP); Carmellose sodium (JP18); C.M.C. (TN); Celluvisc (TN)
1539,dr:D01545,Aceclofenac (JAN/INN); Aceclofenac (TN)
1540,dr:D01546,Dothiepin hydrochloride (USAN); Dosulepin hydrochloride (JAN); Dosulepin (TN)
1541,dr:D01547,Zaltoprofen (JP18/INN); CN 100; Peon (TN)
1542,dr:D01548,Mosapramine hydrochloride (JAN); Cremin (TN)
1543,dr:D01549,Imidapril hydrochloride (JP18); Tanatril (TN)
1544,dr:D01550,Liranaftate (JAN/INN); Zefnart (TN)
1545,dr:D01551,Beraprost sodium (JP18/USAN); Procylin (TN)
1546,dr:D01552,Edaravone (USAN/JP18/INN); Radicava (TN); Radicut (TN)
1547,dr:D01553,Manidipine hydrochloride (JP18); Manidipine dihydrochloride; Calslot (TN)
1548,dr:D01554,Pilsicainide hydrochloride hydrate (JP18); Pilsicainide hydrochloride; SUN 1165 (TN); Sunrythm (TN)
1549,dr:D01555,Ioversol (JAN/USP/INN); Optiray (TN)
1550,dr:D01556,Trimethylcetylammonium pentachlorophenate (JAN); Cetrimonium pentachlorophenete
1551,dr:D01557,Glycol salicylate (JAN); Ethylene glycol salicylate; Norgesic (TN); Phlogont (TN)
1552,dr:D01558,1-Naphthylacetic acid (JAN); alpha-Naphthylacetic acid
1553,dr:D01559,"Ethyl L-cysteine hydrochloride (JP18); L-Cysteine, ethyl ester, hydrochloride; Daiace (TN)"
1554,dr:D01560,Carumonam sodium (JP18/USAN); CRMN; Amasulin (TN)
1555,dr:D01561,Potassium bitartrate (USP); Potassium hydrogen tartrate (JAN)
1556,dr:D01562,Aranidipine (JAN/INN); Sapresta (TN)
1557,dr:D01563,Indigotindisulfonate sodium (USP); Indigocarmine (JP18); Indigo carmine (TN)
1558,dr:D01564,Rilmazafone hydrochloride hydrate (JP18); Rilmazafone hydrochloride dihydrate; Rilmazafone hydrochloride; Rhythmy (TN)
1559,dr:D01565,Indometacin farnesil (JAN); Infree (TN)
1560,dr:D01566,Gusperimus trihydrochloride (USAN); Gusperimus hydrochloride (JAN); Spanidin (TN)
1561,dr:D01567,Ketophenylbutazone (JAN); Kebuzone (INN)
1562,dr:D01568,Cefpimizole sodium (JAN/USAN); Ajicef (TN)
1563,dr:D01569,Cloperastine fendizoate (JP18); Hustazol (TN)
1564,dr:D01570,Iofetamine hydrochloride I 123 (USAN); N-Isopropyl-p-iodoamphetamine (123I) hydrochloride (JAN); Spectamine (TN)
1565,dr:D01571,Moxisylyte hydrochloride (JAN); Opilon (TN)
1566,dr:D01572,Pralidoxime iodide (JAN/USAN); Pam (TN)
1567,dr:D01573,Etilefrine hydrochloride (JP18); Etilefrine hydrochloride (TN)
1568,dr:D01574,Methyl L-cysteine hydrochloride (JAN); Mecysteine hydrochloride; L-Methylcysteine hydrochloride; Visclair (TN)
1569,dr:D01575,Dequalinium chloride (JAN/INN); Nordman (TN)
1570,dr:D01576,Oxeladin citrate (JAN)
1571,dr:D01577,Bronopol (JAN/INN)
1572,dr:D01578,Pranoprofen (JP18/INN); Elicapric (TN)
1573,dr:D01579,Osalmid (JAN/INN)
1574,dr:D01580,Lynestrenol (JAN/USAN)
1575,dr:D01581,Flufenamic acid (JAN/USAN/INN); Arlef (TN)
1576,dr:D01582,Acemetacin (JP18/INN); Rantudil (TN)
1577,dr:D01583,Pirfenidone (JAN/USAN/INN); Esbriet (TN)
1578,dr:D01584,Anetholtrithion (JAN); Athenentol (TN)
1579,dr:D01585,Exalamide (JAN/INN)
1580,dr:D01586,Diethylaminoethyl diphenylhydroxypropionate hydrochloride (JAN)
1581,dr:D01587,Tricaprilin (JAN/USAN)
1582,dr:D01588,Domiphen bromide (JAN/USAN/INN); Oradol (TN)
1583,dr:D01589,Mabuterol hydrochloride (JAN); Broncholin (TN)
1584,dr:D01590,Ethyl linoleate (JAN)
1585,dr:D01591,Ethyl 4-nitrophenyl ethylphosphonate (JAN); p-Nitrophenyl-o-ethyl ethylphosphonate
1586,dr:D01592,Betahistine mesilate (JP18); Suzutolon (TN)
1587,dr:D01593,Nimetazepam (JAN/INN); Erimin (TN)
1588,dr:D01594,Bendazac (JAN/USAN/INN); Iwazac (TN)
1589,dr:D01595,Phenyliodoundecynoate (JAN)
1590,dr:D01596,Oxytetracycline hydrochloride (JP18/USP); Terramycin (TN)
1591,dr:D01597,Clothiapine (USAN); Clotiapine (JAN/INN); Entumin (TN)
1592,dr:D01598,Calcium L-aspartate hydrate (JAN); Calcium L-aspartate; Aspara-CA (TN)
1593,dr:D01599,Gliclazide (JP18/INN); Glimicron (TN)
1594,dr:D01600,Diphenylpiperidinomethyldioxolan iodide (JAN); Anacolin; Gastrophyllin-A (TN)
1595,dr:D01601,Acetylsulfamethoxazole (JAN)
1596,dr:D01602,Mepitiostane (JP18/INN); Thioderon (TN)
1597,dr:D01603,Bethanidine sulfate (JAN/USAN); Tenathan (TN)
1598,dr:D01604,Efonidipine hydrochloride ethanolate (JAN); Efonidipine hydrochloride ethanol; Efonidipine hydrochloride; NZ 105 ethanolate; Landel (TN)
1599,dr:D01605,Meticrane (JP18/INN); Arresten (TN)
1600,dr:D01606,Trimetazidine hydrochloride (JP18); Kyurinett (TN)
1601,dr:D01607,Dimorpholamine (JP18); Theraptique (TN)
1602,dr:D01608,Clobutinol Hydrochloride (JAN); Silomat (TN)
1603,dr:D01609,Cloperastine Hydrochloride (JP18); Hustazol (TN)
1604,dr:D01610,Potassium guaiacolsulfonate (JP18); Sulfogaiacol (INN)
1605,dr:D01611,Polaprezinc (JP18/INN); Promac (TN)
1606,dr:D01612,Sodium picosulfate hydrate (JP18); Laxoberal (TN); Laxoberon (TN)
1607,dr:D01613,Azasetron hydrochloride (JAN); Serotone (TN)
1608,dr:D01614,Acetylkitasamycin (JP18); Neo-leucomycin H (TN)
1609,dr:D01615,Dexamethasone palmitate (JAN); Dexamethasone 21-palmitate; Limethason (TN)
1610,dr:D01616,Sodium prasterone sulfate hydrate (JP18); Mylis (TN)
1611,dr:D01617,Estradiol dipropionate (JAN); Ovahormon (TN)
1612,dr:D01618,Neomycin sulfate (USP); Fradiomycin sulfate (JP18); Mycifradin (TN); Neo-fradin (TN); Sofratulle (TN)
1613,dr:D01619,Hydrocortisone butyrate (JP18/USP); Locoid (TN)
1614,dr:D01620,Neticonazole hydrochloride (JAN); Atolant (TN)
1615,dr:D01621,Retinol acetate (JP18)
1616,dr:D01622,Riboflavin sodium phosphate (JP18); Infuvite (TN)
1617,dr:D01623,Ferrotrenine (JAN/INN)
1618,dr:D01624,Sarpogrelate hydrochloride (JP18); Anplag (TN)
1619,dr:D01625,Sodium glucuronate hydrate (JAN); Sodium glucuronate; Guronsan (TN)
1620,dr:D01626,Propagermanium (JAN); Serocion (TN)
1621,dr:D01627,Diphenylpyraline teoclate (JAN); Piprinhydrinate; Plokon (TN)
1622,dr:D01628,Cefditoren pivoxil (JP18/USAN); Meiact (TN); Spectracef (TN)
1623,dr:D01629,Cefetamet pivoxil hydrochloride (JAN); Cefyl (TN)
1624,dr:D01630,Propentofylline (JAN/INN)
1625,dr:D01631,Pentagastrin (JAN/USAN/INN); Peptavlon (TN)
1626,dr:D01632,Dexamethasone dipropionate (USAN); Dexamethasone propionate (JAN); Hifmeta (TN)
1627,dr:D01633,Enocitabine (JAN/INN); Sunrabin (TN)
1628,dr:D01634,Piretanide (JAN/USAN/INN); Arelix (TN)
1629,dr:D01635,Methoxyphenamine hydrochloride (JAN); Phenamine (TN)
1630,dr:D01636,Midecamycin acetate (JP18); Miocamycin; Miocamycin (TN)
1631,dr:D01637,Betamethasone dipropionate (JP18/USP); Diprolene (TN); Rinderon-DP (TN); Sernivo (TN)
1632,dr:D01638,Afloqualone (JP18/INN); Airomate (TN)
1633,dr:D01639,Tibolone (JAN/USAN/INN)
1634,dr:D01640,Tocamphyl (JAN/USAN/INN)
1635,dr:D01641,Hexestrol (JAN/INN)
1636,dr:D01642,Bismuth subnitrate (JP18/USP); Mammol (TN)
1637,dr:D01643,Aluminoparaaminosalicylate calcium hydrate (JAN); Aluminoparaaminosalicylate calcium pentahydrate; Aluminoparaaminosalicylate calcium; Alumino nippas calcium (TN)
1638,dr:D01644,Ferric ammonium citrate (JAN/USP); Ferriseltz (TN)
1639,dr:D01645,Gadodiamide hydrate (JAN); Omniscan (TN)
1640,dr:D01646,Gadoversetamide (JAN/USP/INN); Optimark (TN)
1641,dr:D01647,Ethyl parahydroxybenzoate (JP18); Ethylparaben (NF); Ethyl parahydroxybenzoate (TN)
1642,dr:D01648,Hyoscyamine methylbromide (JAN)
1643,dr:D01649,Propicillin potassium (JAN)
1644,dr:D01650,Proxazole citrate (JAN/USAN); Toness (TN)
1645,dr:D01651,Ancitabine hydrochloride (JAN)
1646,dr:D01652,Apafant (JAN/USAN/INN)
1647,dr:D01653,Benserazide hydrochloride (JP18)
1648,dr:D01654,Bepotastine besylate (USAN); Bepotastine besilate (JP18); Bepreve (TN); Talion (TN)
1649,dr:D01655,Adefovir dipivoxil (USAN); Adefovir pivoxil (JAN); Hepsera (TN)
1650,dr:D01656,Brovincamine fumarate (JAN); Sabromin (TN)
1651,dr:D01657,Lormetazepam (JAN/USAN/INN); Loramet (TN)
1652,dr:D01658,Irsogladine maleate (JP18); Gaslon N (TN)
1653,dr:D01659,Syrosingopine (JAN/INN); Siringina (TN)
1654,dr:D01660,Aceglutamide aluminum (JAN/USAN); Glumal (TN)
1655,dr:D01661,Bucolome (JAN/INN); Paramidin (TN)
1656,dr:D01662,Falecalcitriol (JAN/INN); Hornel (TN)
1657,dr:D01663,Quinine ethylcarbonate (JP18); Quinine ethylcarbonate (TN)
1658,dr:D01664,Omoconazole nitrate (JAN/USAN)
1659,dr:D01665,Voglibose (JP18/USAN/INN); Basen (TN)
1660,dr:D01666,Bropirimine (JAN/USAN/INN)
1661,dr:D01667,Delapril hydrochloride (JAN/USAN); Adecut (TN)
1662,dr:D01668,Sultamicillin tosilate hydrate (JP18); Sultamicillin tosylate dihydrate; Unasyn (TN)
1663,dr:D01669,Tazanolast (JAN/INN); Tazanol (TN)
1664,dr:D01670,Nafamostat mesylate (USAN); Nafamostat mesilate (JP18); Ronastat (TN)
1665,dr:D01671,Eperisone hydrochloride (JP18); Epenard (TN)
1666,dr:D01672,Gabexate mesilate (JP18); Gabexate mesylate; Arodate (TN)
1667,dr:D01673,Bamethan sulfate (JP18/USAN)
1668,dr:D01674,Naftopidil (JP18/INN); Flivas (TN)
1669,dr:D01675,Felbinac (JP18/USAN/INN); Dolinac (TN); Felbinac (TN)
1670,dr:D01676,Acetomenaphtone (JAN)
1671,dr:D01677,beta-Butoxyethyl nicotinate (JAN); Nicoboxil (INN)
1672,dr:D01678,Thioinosine (JAN); 6-Mercaptopurine riboside (JAN)
1673,dr:D01679,Lime (USP); Calcium oxide (JP18)
1674,dr:D01680,Cefcapene pivoxil hydrochloride hydrate (JP18); S 1108; Flomox (TN)
1675,dr:D01681,Cefovecin sodium (JAN/USAN)
1676,dr:D01682,Ceftiofur sodium (JAN/USAN); Ceftiofur sodium (TN)
1677,dr:D01683,Ozagrel hydrochloride hydrate (JAN); Ozagrel hydrochloride; Ozagrel (TN)
1678,dr:D01684,Ozagrel sodium (JP18); Ozapen (TN)
1679,dr:D01685,Cetrorelix acetate (JAN/USAN); Cetrotide (TN)
1680,dr:D01686,Cefteram pivoxil (JP18); T 2588; Tomiron (TN)
1681,dr:D01687,Cefuzonam sodium (JAN)
1682,dr:D01688,Epalrestat (JP18/INN); Kinedak (TN)
1683,dr:D01689,Loteprednol etabonate (JAN/USAN); Lotemax (TN)
1684,dr:D01690,Vesnarinone (JAN/USAN/INN); Arkin Z (TN)
1685,dr:D01691,Nipradilol (JAN/INN); Hypadil (TN)
1686,dr:D01692,Alfuzosin hydrochloride (JAN/USAN); Uroxatral (TN)
1687,dr:D01693,Dehydrocholic acid (JP18/USP/INN); Purified dehydrocholic acid (JP18); Decholin (TN)
1688,dr:D01694,Pantothenyl ethylether (JAN); Pantothenyl ethyl ether
1689,dr:D01695,Lentinan (JAN); Lentinan (TN)
1690,dr:D01696,Lenampicillin hydrochloride (JP18); Kbt 1585; Valacillin (TN)
1691,dr:D01697,Colforsin daropate hydrochloride (JAN); Nkh 477; Adehl (TN)
1692,dr:D01698,Dalcotidine (JAN/INN); KU 1257
1693,dr:D01699,Darifenacin hydrobromide (JAN/USAN); Enablex (TN)
1694,dr:D01700,Dibunate sodium (JAN); Sodium dibunate (INN)
1695,dr:D01701,Difeterol hydrochloride (JAN)
1696,dr:D01702,Dimazole dihydrochloride (JAN); Asterol (TN)
1697,dr:D01703,Ciclesonide (JAN/USAN/INN); Alvesco (TN); Omnaris (TN); Zetonna (TN)
1698,dr:D01704,Cilomilast (JAN/USAN/INN); Ariflo (TN)
1699,dr:D01705,Clemizole hydrochloride (JAN); Allercur (TN); Reactrol (TN)
1700,dr:D01706,Migrenin (JP18); Migrenin (TN)
1701,dr:D01707,Gadopentetate dimeglumine (JAN/USP); Magnevist (TN)
1702,dr:D01708,Fluticasone propionate (JAN/USP); Cutivate (TN); Flonase (TN); Flovent (TN)
1703,dr:D01709,Loxoprofen sodium hydrate (JP18); Lorfenamin (TN); Loxonin (TN)
1704,dr:D01710,Roxithromycin (JP18/USAN/INN); Rulide (TN)
1705,dr:D01711,Sodium hypochlorite (JAN/USP); Texant (TN)
1706,dr:D01712,Theophylline sodium acetate (JAN)
1707,dr:D01713,Epinastine hydrochloride (JAN); Alesion (TN); Elestat (TN)
1708,dr:D01714,Iotrolan (JAN/USAN/INN); Isovist 300 (TN)
1709,dr:D01715,Risarestat (INN); CT 112
1710,dr:D01716,Fleroxacin (JAN/USAN/INN); Megalocin (TN); Megalone (TN)
1711,dr:D01717,Levocabastine hydrochloride (JAN/USP); Livostin (TN)
1712,dr:D01718,Mofezolac (JAN/INN); Mofezolac (TN)
1713,dr:D01719,Iomeprol (JAN/USAN/INN); Iomeron 300 (TN)
1714,dr:D01720,Amorolfine hydrochloride (JAN); Pekiron (TN)
1715,dr:D01721,Pentaerythritol tetranitrate (JAN); Pentaerithrityl tetranitrate (INN); Pentritol tempules (TN)
1716,dr:D01722,Romurtide (JAN/INN); Nopia (TN)
1717,dr:D01723,Calcium bromide (JAN); Brocal (TN)
1718,dr:D01724,"Alum, potassium (USP); Aluminum potassium sulfate hydrate (JP18); Aluminum potassium sulfate (TN)"
1719,dr:D01725,Ferrous sulfate (USP); Ferrous sulfate hydrate (JP18); Tetucur-S (TN)
1720,dr:D01726,Potassium sulfate (JP18/USAN)
1721,dr:D01727,Chlorinated lime (JP18); Calcium hypochlorite
1722,dr:D01728,Gypsum (JP18); Gypsum fibrosum (TN)
1723,dr:D01729,3-Iodobenzylguanidine (123I) (JAN); m-Iodobenzylguanidine-123I; MyoMIBG-I 123 (TN)
1724,dr:D01730,Silver nitrate (JP18/USP); Silver nitrate (TN)
1725,dr:D01731,Potassium bromide (JP18/USP); Potassium bromide (TN)
1726,dr:D01732,"Anhydous sodium sulfate (JP18); Sodium sulfate, dried (JAN); Sodium sulfate, dried (TN)"
1727,dr:D01733,Anecortave acetate (JAN/USAN)
1728,dr:D01734,Sorivudine (JAN/USAN/INN); Bravavir (TN)
1729,dr:D01735,Tocopherol acetate (JP18); Vectan (TN)
1730,dr:D01736,Cefbuperazone sodium (JP18); Keiperazon (TN)
1731,dr:D01737,Nandrolone furylpropionate (JAN)
1732,dr:D01738,Perflutren (JAN/USAN/INN); Definity (TN)
1733,dr:D01739,Cefmenoxime hydrochloride (JP18/USP); Bestcall (TN)
1734,dr:D01740,Barbital (JP18/INN); Barbital (TN)
1735,dr:D01741,Celiprolol hydrochloride (JAN/USAN); Selectol (TN)
1736,dr:D01742,Clebopride malate (JP18); Clast (TN)
1737,dr:D01743,Halopredone acetate (JAN/USAN); Haloart (TN)
1738,dr:D01744,Brotizolam (JP18/USAN/INN); Lendormin (TN)
1739,dr:D01745,Domperidone (JP18/USAN/INN); Motilium (TN)
1740,dr:D01746,Menfegol (JAN/INN)
1741,dr:D01747,Idarubicin hydrochloride (JP18/USP); Idamycin (TN)
1742,dr:D01748,Isoxsuprine hydrochloride (JP18/USP); Duvadilan (TN)
1743,dr:D01749,Urea C13 (USP); Urea (13C) (JAN); Helicosol (TN)
1744,dr:D01750,Idebenone (JAN/USAN/INN); Raxone (TN)
1745,dr:D01751,Fenipentol (JAN/INN)
1746,dr:D01752,Besigomsin (JAN/INN)
1747,dr:D01753,Dibekacin sulfate (JP18); Panimycin (TN)
1748,dr:D01754,Niceritrol (JP18/INN); Perycit (TN)
1749,dr:D01755,Propyliodone (JAN/USP/INN); Dionosil oily (TN)
1750,dr:D01756,Trolnitrate phosphate (JAN); Nitretamin (TN)
1751,dr:D01757,Bismuth subcarbonate (JAN/USP); Bismuth subcarbonate (TN)
1752,dr:D01758,Haloxazolam (JP18/INN); Somelin (TN)
1753,dr:D01759,Acamylophenine hydrochloride (JAN); Camylophenine dihydrochloride
1754,dr:D01760,Ranimustine (JAN/INN); Cymerin (TN)
1755,dr:D01761,Ioxaglic acid (JAN/USP/INN); Hexabrix 320 (TN)
1756,dr:D01762,Dipyrone (USAN); Sulpyrine hydrate (JP18); Metamizole sodium salt monohydrate; Sulpyrine (TN)
1757,dr:D01763,Broxuridine (JAN/INN)
1758,dr:D01764,Diflucortolone valerate (JP18); Afusona (TN)
1759,dr:D01765,Proglumetacin maleate (JAN); Miridacin (TN)
1760,dr:D01766,Camostat mesilate (JP18); Camostat mesylate; Camostat monomethanesulfonate; Foipan (TN)
1761,dr:D01767,Tenoxicam (JAN/USAN/INN); Tilcotil (TN)
1762,dr:D01768,Benoxinate hydrochloride (USP); Oxybuprocaine hydrochloride (JP18); Benoxil (TN)
1763,dr:D01769,Vindesine sulfate (JAN/USAN); Fildesin (TN)
